window_start,window_end,window_index,Open_day1,Open_day2,Open_day3,Open_day4,Open_day5,Open_day6,Open_day7,High_day1,High_day2,High_day3,High_day4,High_day5,High_day6,High_day7,Low_day1,Low_day2,Low_day3,Low_day4,Low_day5,Low_day6,Low_day7,Close_day1,Close_day2,Close_day3,Close_day4,Close_day5,Close_day6,Close_day7,Volume_day1,Volume_day2,Volume_day3,Volume_day4,Volume_day5,Volume_day6,Volume_day7,Number_of_Trades_day1,Number_of_Trades_day2,Number_of_Trades_day3,Number_of_Trades_day4,Number_of_Trades_day5,Number_of_Trades_day6,Number_of_Trades_day7,Return_%_day1,Return_%_day2,Return_%_day3,Return_%_day4,Return_%_day5,Return_%_day6,Return_%_day7,Volatility_day1,Volatility_day2,Volatility_day3,Volatility_day4,Volatility_day5,Volatility_day6,Volatility_day7,Taker_Buy_Base_Volume_day1,Taker_Buy_Base_Volume_day2,Taker_Buy_Base_Volume_day3,Taker_Buy_Base_Volume_day4,Taker_Buy_Base_Volume_day5,Taker_Buy_Base_Volume_day6,Taker_Buy_Base_Volume_day7,SP500_day1,SP500_day2,SP500_day3,SP500_day4,SP500_day5,SP500_day6,SP500_day7,NASDAQ_day1,NASDAQ_day2,NASDAQ_day3,NASDAQ_day4,NASDAQ_day5,NASDAQ_day6,NASDAQ_day7,DowJones_day1,DowJones_day2,DowJones_day3,DowJones_day4,DowJones_day5,DowJones_day6,DowJones_day7,Russell2000_day1,Russell2000_day2,Russell2000_day3,Russell2000_day4,Russell2000_day5,Russell2000_day6,Russell2000_day7,VIX_day1,VIX_day2,VIX_day3,VIX_day4,VIX_day5,VIX_day6,VIX_day7,DXY_day1,DXY_day2,DXY_day3,DXY_day4,DXY_day5,DXY_day6,DXY_day7,EURUSD_day1,EURUSD_day2,EURUSD_day3,EURUSD_day4,EURUSD_day5,EURUSD_day6,EURUSD_day7,USDJPY_day1,USDJPY_day2,USDJPY_day3,USDJPY_day4,USDJPY_day5,USDJPY_day6,USDJPY_day7,US10Y_day1,US10Y_day2,US10Y_day3,US10Y_day4,US10Y_day5,US10Y_day6,US10Y_day7,US2Y_day1,US2Y_day2,US2Y_day3,US2Y_day4,US2Y_day5,US2Y_day6,US2Y_day7,TIP_day1,TIP_day2,TIP_day3,TIP_day4,TIP_day5,TIP_day6,TIP_day7,Gold_day1,Gold_day2,Gold_day3,Gold_day4,Gold_day5,Gold_day6,Gold_day7,Oil_WTI_day1,Oil_WTI_day2,Oil_WTI_day3,Oil_WTI_day4,Oil_WTI_day5,Oil_WTI_day6,Oil_WTI_day7,Silver_day1,Silver_day2,Silver_day3,Silver_day4,Silver_day5,Silver_day6,Silver_day7,Copper_day1,Copper_day2,Copper_day3,Copper_day4,Copper_day5,Copper_day6,Copper_day7,NatGas_day1,NatGas_day2,NatGas_day3,NatGas_day4,NatGas_day5,NatGas_day6,NatGas_day7,HYG_day1,HYG_day2,HYG_day3,HYG_day4,HYG_day5,HYG_day6,HYG_day7,LQD_day1,LQD_day2,LQD_day3,LQD_day4,LQD_day5,LQD_day6,LQD_day7,GLD_day1,GLD_day2,GLD_day3,GLD_day4,GLD_day5,GLD_day6,GLD_day7,SPY_day1,SPY_day2,SPY_day3,SPY_day4,SPY_day5,SPY_day6,SPY_day7
2014-09-27,2014-10-03,10,403.556,399.471008,376.928009,376.088013,387.427002,383.988007,375.181,406.622986,401.016998,385.210999,390.97699,391.378998,385.497009,377.695007,397.372009,374.332001,372.23999,373.442993,380.779999,372.946014,357.859009,399.519989,377.181,375.46701,386.944,383.61499,375.071991,359.511993,15029300,23613300,32497700,34707300,26229400,21777700,30901200,,,,,,,,-1.212833,-5.591457,-0.454421,3.056724,-0.860334,-2.226972,-4.148536,2.292365,6.680084,3.441243,4.662206,2.735741,3.26859,5.287048,,,,,,,,1982.849976,1982.849976,1977.800049,1972.290039,1946.160034,1946.170044,1967.900024,4512.189941,4512.189941,4505.850098,4493.390137,4422.089844,4430.200195,4475.620117,17113.150391,17113.150391,17071.220703,17042.900391,16804.710938,16801.050781,17009.689453,1119.329956,1119.329956,1117.910034,1101.680054,1085.410034,1096.380005,1104.73999,14.85,14.85,15.98,16.309999,16.709999,16.16,14.55,85.639999,85.639999,85.589996,85.940002,85.970001,85.599998,86.690002,1.275705,1.275705,1.267315,1.269084,1.262834,1.262419,1.267058,108.610001,108.610001,109.411003,109.389999,109.660004,109.019997,108.523003,2.535,2.535,2.491,2.508,2.403,2.438,2.447,0.005,0.005,0.005,0.013,0.013,0.01,0.01,83.581627,83.581627,83.641243,83.551826,84.148224,83.939453,83.805252,1214.099976,1214.099976,1217.5,1210.5,1214.599976,1214.199951,1192.199951,93.540001,93.540001,94.57,91.160004,90.730003,91.010002,89.739998,17.476999,17.476999,17.516001,17.006001,17.209999,17.000999,16.780001,3.029,3.029,3.053,3.0055,3.0335,2.9965,2.9945,3.984,3.984,4.154,4.121,4.023,3.932,4.039,49.243931,49.243931,49.141724,49.459084,49.513649,49.610882,49.778336,78.663078,78.663078,78.629753,78.742996,79.220596,79.21389,79.440994,117.059998,117.059998,117.029999,116.209999,116.769997,116.739998,114.610001,162.989532,162.989532,162.692993,162.264786,160.065765,160.09053,161.852997
2014-09-28,2014-10-04,11,399.471008,376.928009,376.088013,387.427002,383.988007,375.181,359.891998,401.016998,385.210999,390.97699,391.378998,385.497009,377.695007,364.487,374.332001,372.23999,373.442993,380.779999,372.946014,357.859009,325.885986,377.181,375.46701,386.944,383.61499,375.071991,359.511993,328.865997,23613300,32497700,34707300,26229400,21777700,30901200,47236500,,,,,,,,-5.591457,-0.454421,3.056724,-0.860334,-2.226972,-4.148536,-8.524332,6.680084,3.441243,4.662206,2.735741,3.26859,5.287048,10.725721,,,,,,,,1982.849976,1977.800049,1972.290039,1946.160034,1946.170044,1967.900024,1967.900024,4512.189941,4505.850098,4493.390137,4422.089844,4430.200195,4475.620117,4475.620117,17113.150391,17071.220703,17042.900391,16804.710938,16801.050781,17009.689453,17009.689453,1119.329956,1117.910034,1101.680054,1085.410034,1096.380005,1104.73999,1104.73999,14.85,15.98,16.309999,16.709999,16.16,14.55,14.55,85.639999,85.589996,85.940002,85.970001,85.599998,86.690002,86.690002,1.275705,1.267315,1.269084,1.262834,1.262419,1.267058,1.267058,108.610001,109.411003,109.389999,109.660004,109.019997,108.523003,108.523003,2.535,2.491,2.508,2.403,2.438,2.447,2.447,0.005,0.005,0.013,0.013,0.01,0.01,0.01,83.581627,83.641243,83.551826,84.148224,83.939453,83.805252,83.805252,1214.099976,1217.5,1210.5,1214.599976,1214.199951,1192.199951,1192.199951,93.540001,94.57,91.160004,90.730003,91.010002,89.739998,89.739998,17.476999,17.516001,17.006001,17.209999,17.000999,16.780001,16.780001,3.029,3.053,3.0055,3.0335,2.9965,2.9945,2.9945,3.984,4.154,4.121,4.023,3.932,4.039,4.039,49.243931,49.141724,49.459084,49.513649,49.610882,49.778336,49.778336,78.663078,78.629753,78.742996,79.220596,79.21389,79.440994,79.440994,117.059998,117.029999,116.209999,116.769997,116.739998,114.610001,114.610001,162.989532,162.692993,162.264786,160.065765,160.09053,161.852997,161.852997
2014-09-29,2014-10-05,12,376.928009,376.088013,387.427002,383.988007,375.181,359.891998,328.915985,385.210999,390.97699,391.378998,385.497009,377.695007,364.487,341.800995,372.23999,373.442993,380.779999,372.946014,357.859009,325.885986,289.29599,375.46701,386.944,383.61499,375.071991,359.511993,328.865997,320.51001,32497700,34707300,26229400,21777700,30901200,47236500,83308096,,,,,,,,-0.454421,3.056724,-0.860334,-2.226972,-4.148536,-8.524332,-2.540849,3.441243,4.662206,2.735741,3.26859,5.287048,10.725721,15.963044,,,,,,,,1977.800049,1972.290039,1946.160034,1946.170044,1967.900024,1967.900024,1967.900024,4505.850098,4493.390137,4422.089844,4430.200195,4475.620117,4475.620117,4475.620117,17071.220703,17042.900391,16804.710938,16801.050781,17009.689453,17009.689453,17009.689453,1117.910034,1101.680054,1085.410034,1096.380005,1104.73999,1104.73999,1104.73999,15.98,16.309999,16.709999,16.16,14.55,14.55,14.55,85.589996,85.940002,85.970001,85.599998,86.690002,86.690002,86.690002,1.267315,1.269084,1.262834,1.262419,1.267058,1.267058,1.267058,109.411003,109.389999,109.660004,109.019997,108.523003,108.523003,108.523003,2.491,2.508,2.403,2.438,2.447,2.447,2.447,0.005,0.013,0.013,0.01,0.01,0.01,0.01,83.641243,83.551826,84.148224,83.939453,83.805252,83.805252,83.805252,1217.5,1210.5,1214.599976,1214.199951,1192.199951,1192.199951,1192.199951,94.57,91.160004,90.730003,91.010002,89.739998,89.739998,89.739998,17.516001,17.006001,17.209999,17.000999,16.780001,16.780001,16.780001,3.053,3.0055,3.0335,2.9965,2.9945,2.9945,2.9945,4.154,4.121,4.023,3.932,4.039,4.039,4.039,49.141724,49.459084,49.513649,49.610882,49.778336,49.778336,49.778336,78.629753,78.742996,79.220596,79.21389,79.440994,79.440994,79.440994,117.029999,116.209999,116.769997,116.739998,114.610001,114.610001,114.610001,162.692993,162.264786,160.065765,160.09053,161.852997,161.852997,161.852997
2014-09-30,2014-10-06,13,376.088013,387.427002,383.988007,375.181,359.891998,328.915985,320.389008,390.97699,391.378998,385.497009,377.695007,364.487,341.800995,345.134003,373.442993,380.779999,372.946014,357.859009,325.885986,289.29599,302.559998,386.944,383.61499,375.071991,359.511993,328.865997,320.51001,330.07901,34707300,26229400,21777700,30901200,47236500,83308096,79011800,,,,,,,,3.056724,-0.860334,-2.226972,-4.148536,-8.524332,-2.540849,2.985554,4.662206,2.735741,3.26859,5.287048,10.725721,15.963044,13.288223,,,,,,,,1972.290039,1946.160034,1946.170044,1967.900024,1967.900024,1967.900024,1964.819946,4493.390137,4422.089844,4430.200195,4475.620117,4475.620117,4475.620117,4454.799805,17042.900391,16804.710938,16801.050781,17009.689453,17009.689453,17009.689453,16991.910156,1101.680054,1085.410034,1096.380005,1104.73999,1104.73999,1104.73999,1094.650024,16.309999,16.709999,16.16,14.55,14.55,14.55,15.46,85.940002,85.970001,85.599998,86.690002,86.690002,86.690002,85.709999,1.269084,1.262834,1.262419,1.267058,1.267058,1.267058,1.251361,109.389999,109.660004,109.019997,108.523003,108.523003,108.523003,109.802002,2.508,2.403,2.438,2.447,2.447,2.447,2.425,0.013,0.013,0.01,0.01,0.01,0.01,0.01,83.551826,84.148224,83.939453,83.805252,83.805252,83.805252,83.87986,1210.5,1214.599976,1214.199951,1192.199951,1192.199951,1192.199951,1206.699951,91.160004,90.730003,91.010002,89.739998,89.739998,89.739998,90.339996,17.006001,17.209999,17.000999,16.780001,16.780001,16.780001,17.18,3.0055,3.0335,2.9965,2.9945,2.9945,2.9945,3.0305,4.121,4.023,3.932,4.039,4.039,4.039,3.898,49.459084,49.513649,49.610882,49.778336,49.778336,49.778336,49.83234,78.742996,79.220596,79.21389,79.440994,79.440994,79.440994,79.481041,116.209999,116.769997,116.739998,114.610001,114.610001,114.610001,116.029999,162.264786,160.065765,160.09053,161.852997,161.852997,161.852997,161.663589
2014-10-01,2014-10-07,14,387.427002,383.988007,375.181,359.891998,328.915985,320.389008,330.584015,391.378998,385.497009,377.695007,364.487,341.800995,345.134003,339.247009,380.779999,372.946014,357.859009,325.885986,289.29599,302.559998,320.481995,383.61499,375.071991,359.511993,328.865997,320.51001,330.07901,336.187012,26229400,21777700,30901200,47236500,83308096,79011800,49199900,,,,,,,,-0.860334,-2.226972,-4.148536,-8.524332,-2.540849,2.985554,1.850467,2.735741,3.26859,5.287048,10.725721,15.963044,13.288223,5.676322,,,,,,,,1946.160034,1946.170044,1967.900024,1967.900024,1967.900024,1964.819946,1935.099976,4422.089844,4430.200195,4475.620117,4475.620117,4475.620117,4454.799805,4385.200195,16804.710938,16801.050781,17009.689453,17009.689453,17009.689453,16991.910156,16719.390625,1085.410034,1096.380005,1104.73999,1104.73999,1104.73999,1094.650024,1076.310059,16.709999,16.16,14.55,14.55,14.55,15.46,17.200001,85.970001,85.599998,86.690002,86.690002,86.690002,85.709999,85.669998,1.262834,1.262419,1.267058,1.267058,1.267058,1.251361,1.264606,109.660004,109.019997,108.523003,108.523003,108.523003,109.802002,108.867996,2.403,2.438,2.447,2.447,2.447,2.425,2.35,0.013,0.01,0.01,0.01,0.01,0.01,0.01,84.148224,83.939453,83.805252,83.805252,83.805252,83.87986,84.230232,1214.599976,1214.199951,1192.199951,1192.199951,1192.199951,1206.699951,1211.699951,90.730003,91.010002,89.739998,89.739998,89.739998,90.339996,88.849998,17.209999,17.000999,16.780001,16.780001,16.780001,17.18,17.191,3.0335,2.9965,2.9945,2.9945,2.9945,3.0305,3.0345,4.023,3.932,4.039,4.039,4.039,3.898,3.957,49.513649,49.610882,49.778336,49.778336,49.778336,49.83234,49.643291,79.220596,79.21389,79.440994,79.440994,79.440994,79.481041,79.76828,116.769997,116.739998,114.610001,114.610001,114.610001,116.029999,116.360001,160.065765,160.09053,161.852997,161.852997,161.852997,161.663589,159.16806
2014-10-02,2014-10-08,15,383.988007,375.181,359.891998,328.915985,320.389008,330.584015,336.115997,385.497009,377.695007,364.487,341.800995,345.134003,339.247009,354.364014,372.946014,357.859009,325.885986,289.29599,302.559998,320.481995,327.187988,375.071991,359.511993,328.865997,320.51001,330.07901,336.187012,352.940002,21777700,30901200,47236500,83308096,79011800,49199900,54736300,,,,,,,,-2.226972,-4.148536,-8.524332,-2.540849,2.985554,1.850467,4.983236,3.26859,5.287048,10.725721,15.963044,13.288223,5.676322,8.085312,,,,,,,,1946.170044,1967.900024,1967.900024,1967.900024,1964.819946,1935.099976,1968.890015,4430.200195,4475.620117,4475.620117,4475.620117,4454.799805,4385.200195,4468.589844,16801.050781,17009.689453,17009.689453,17009.689453,16991.910156,16719.390625,16994.220703,1096.380005,1104.73999,1104.73999,1104.73999,1094.650024,1076.310059,1097.119995,16.16,14.55,14.55,14.55,15.46,17.200001,15.11,85.599998,86.690002,86.690002,86.690002,85.709999,85.669998,85.300003,1.262419,1.267058,1.267058,1.267058,1.251361,1.264606,1.266801,109.019997,108.523003,108.523003,108.523003,109.802002,108.867996,108.071999,2.438,2.447,2.447,2.447,2.425,2.35,2.33,0.01,0.01,0.01,0.01,0.01,0.01,0.005,83.939453,83.805252,83.805252,83.805252,83.87986,84.230232,84.692421,1214.199951,1192.199951,1192.199951,1192.199951,1206.699951,1211.699951,1205.300049,91.010002,89.739998,89.739998,89.739998,90.339996,88.849998,87.309998,17.000999,16.780001,16.780001,16.780001,17.18,17.191,17.014999,2.9965,2.9945,2.9945,2.9945,3.0305,3.0345,3.0,3.932,4.039,4.039,4.039,3.898,3.957,3.855,49.610882,49.778336,49.778336,49.778336,49.83234,49.643291,49.880974,79.21389,79.440994,79.440994,79.440994,79.481041,79.76828,80.175743,116.739998,114.610001,114.610001,114.610001,116.029999,116.360001,117.470001,160.09053,161.852997,161.852997,161.852997,161.663589,159.16806,161.951782
2014-10-03,2014-10-09,16,375.181,359.891998,328.915985,320.389008,330.584015,336.115997,352.747986,377.695007,364.487,341.800995,345.134003,339.247009,354.364014,382.726013,357.859009,325.885986,289.29599,302.559998,320.481995,327.187988,347.687012,359.511993,328.865997,320.51001,330.07901,336.187012,352.940002,365.026001,30901200,47236500,83308096,79011800,49199900,54736300,83641104,,,,,,,,-4.148536,-8.524332,-2.540849,2.985554,1.850467,4.983236,3.424378,5.287048,10.725721,15.963044,13.288223,5.676322,8.085312,9.933154,,,,,,,,1967.900024,1967.900024,1967.900024,1964.819946,1935.099976,1968.890015,1928.209961,4475.620117,4475.620117,4475.620117,4454.799805,4385.200195,4468.589844,4378.339844,17009.689453,17009.689453,17009.689453,16991.910156,16719.390625,16994.220703,16659.25,1104.73999,1104.73999,1104.73999,1094.650024,1076.310059,1097.119995,1067.98999,14.55,14.55,14.55,15.46,17.200001,15.11,18.76,86.690002,86.690002,86.690002,85.709999,85.669998,85.300003,85.519997,1.267058,1.267058,1.267058,1.251361,1.264606,1.266801,1.274307,108.523003,108.523003,108.523003,109.802002,108.867996,108.071999,108.126999,2.447,2.447,2.447,2.425,2.35,2.33,2.327,0.01,0.01,0.01,0.01,0.01,0.005,0.005,83.805252,83.805252,83.805252,83.87986,84.230232,84.692421,84.602974,1192.199951,1192.199951,1192.199951,1206.699951,1211.699951,1205.300049,1224.599976,89.739998,89.739998,89.739998,90.339996,88.849998,87.309998,85.769997,16.780001,16.780001,16.780001,17.18,17.191,17.014999,17.367001,2.9945,2.9945,2.9945,3.0305,3.0345,3.0,3.028,4.039,4.039,4.039,3.898,3.957,3.855,3.845,49.778336,49.778336,49.778336,49.83234,49.643291,49.880974,49.351566,79.440994,79.440994,79.440994,79.481041,79.76828,80.175743,79.84185,114.610001,114.610001,114.610001,116.029999,116.360001,117.470001,117.639999,161.852997,161.852997,161.852997,161.663589,159.16806,161.951782,158.739746
2014-10-04,2014-10-10,17,359.891998,328.915985,320.389008,330.584015,336.115997,352.747986,364.687012,364.487,341.800995,345.134003,339.247009,354.364014,382.726013,375.066986,325.885986,289.29599,302.559998,320.481995,327.187988,347.687012,352.963013,328.865997,320.51001,330.07901,336.187012,352.940002,365.026001,361.562012,47236500,83308096,79011800,49199900,54736300,83641104,43665700,,,,,,,,-8.524332,-2.540849,2.985554,1.850467,4.983236,3.424378,-0.948971,10.725721,15.963044,13.288223,5.676322,8.085312,9.933154,6.061081,,,,,,,,1967.900024,1967.900024,1964.819946,1935.099976,1968.890015,1928.209961,1906.130005,4475.620117,4475.620117,4454.799805,4385.200195,4468.589844,4378.339844,4276.240234,17009.689453,17009.689453,16991.910156,16719.390625,16994.220703,16659.25,16544.099609,1104.73999,1104.73999,1094.650024,1076.310059,1097.119995,1067.98999,1053.319946,14.55,14.55,15.46,17.200001,15.11,18.76,21.24,86.690002,86.690002,85.709999,85.669998,85.300003,85.519997,85.910004,1.267058,1.267058,1.251361,1.264606,1.266801,1.274307,1.268907,108.523003,108.523003,109.802002,108.867996,108.071999,108.126999,107.830002,2.447,2.447,2.425,2.35,2.33,2.327,2.307,0.01,0.01,0.01,0.01,0.005,0.005,0.005,83.805252,83.805252,83.87986,84.230232,84.692421,84.602974,84.834122,1192.199951,1192.199951,1206.699951,1211.699951,1205.300049,1224.599976,1221.0,89.739998,89.739998,90.339996,88.849998,87.309998,85.769997,85.82,16.780001,16.780001,17.18,17.191,17.014999,17.367001,17.252001,2.9945,2.9945,3.0305,3.0345,3.0,3.028,3.032,4.039,4.039,3.898,3.957,3.855,3.845,3.859,49.778336,49.778336,49.83234,49.643291,49.880974,49.351566,48.951874,79.440994,79.440994,79.481041,79.76828,80.175743,79.84185,79.908562,114.610001,114.610001,116.029999,116.360001,117.470001,117.639999,117.589996,161.852997,161.852997,161.663589,159.16806,161.951782,158.739746,156.927826
2014-10-05,2014-10-11,18,328.915985,320.389008,330.584015,336.115997,352.747986,364.687012,361.362,341.800995,345.134003,339.247009,354.364014,382.726013,375.066986,367.19101,289.29599,302.559998,320.481995,327.187988,347.687012,352.963013,355.950989,320.51001,330.07901,336.187012,352.940002,365.026001,361.562012,362.299011,83308096,79011800,49199900,54736300,83641104,43665700,13345200,,,,,,,,-2.540849,2.985554,1.850467,4.983236,3.424378,-0.948971,0.203838,15.963044,13.288223,5.676322,8.085312,9.933154,6.061081,3.11046,,,,,,,,1967.900024,1964.819946,1935.099976,1968.890015,1928.209961,1906.130005,1906.130005,4475.620117,4454.799805,4385.200195,4468.589844,4378.339844,4276.240234,4276.240234,17009.689453,16991.910156,16719.390625,16994.220703,16659.25,16544.099609,16544.099609,1104.73999,1094.650024,1076.310059,1097.119995,1067.98999,1053.319946,1053.319946,14.55,15.46,17.200001,15.11,18.76,21.24,21.24,86.690002,85.709999,85.669998,85.300003,85.519997,85.910004,85.910004,1.267058,1.251361,1.264606,1.266801,1.274307,1.268907,1.268907,108.523003,109.802002,108.867996,108.071999,108.126999,107.830002,107.830002,2.447,2.425,2.35,2.33,2.327,2.307,2.307,0.01,0.01,0.01,0.005,0.005,0.005,0.005,83.805252,83.87986,84.230232,84.692421,84.602974,84.834122,84.834122,1192.199951,1206.699951,1211.699951,1205.300049,1224.599976,1221.0,1221.0,89.739998,90.339996,88.849998,87.309998,85.769997,85.82,85.82,16.780001,17.18,17.191,17.014999,17.367001,17.252001,17.252001,2.9945,3.0305,3.0345,3.0,3.028,3.032,3.032,4.039,3.898,3.957,3.855,3.845,3.859,3.859,49.778336,49.83234,49.643291,49.880974,49.351566,48.951874,48.951874,79.440994,79.481041,79.76828,80.175743,79.84185,79.908562,79.908562,114.610001,116.029999,116.360001,117.470001,117.639999,117.589996,117.589996,161.852997,161.663589,159.16806,161.951782,158.739746,156.927826,156.927826
2014-10-06,2014-10-12,19,320.389008,330.584015,336.115997,352.747986,364.687012,361.362,362.605988,345.134003,339.247009,354.364014,382.726013,375.066986,367.19101,379.433014,302.559998,320.481995,327.187988,347.687012,352.963013,355.950989,356.144012,330.07901,336.187012,352.940002,365.026001,361.562012,362.299011,378.549011,79011800,49199900,54736300,83641104,43665700,13345200,17552800,,,,,,,,2.985554,1.850467,4.983236,3.424378,-0.948971,0.203838,4.485245,13.288223,5.676322,8.085312,9.933154,6.061081,3.11046,6.422674,,,,,,,,1964.819946,1935.099976,1968.890015,1928.209961,1906.130005,1906.130005,1906.130005,4454.799805,4385.200195,4468.589844,4378.339844,4276.240234,4276.240234,4276.240234,16991.910156,16719.390625,16994.220703,16659.25,16544.099609,16544.099609,16544.099609,1094.650024,1076.310059,1097.119995,1067.98999,1053.319946,1053.319946,1053.319946,15.46,17.200001,15.11,18.76,21.24,21.24,21.24,85.709999,85.669998,85.300003,85.519997,85.910004,85.910004,85.910004,1.251361,1.264606,1.266801,1.274307,1.268907,1.268907,1.268907,109.802002,108.867996,108.071999,108.126999,107.830002,107.830002,107.830002,2.425,2.35,2.33,2.327,2.307,2.307,2.307,0.01,0.01,0.005,0.005,0.005,0.005,0.005,83.87986,84.230232,84.692421,84.602974,84.834122,84.834122,84.834122,1206.699951,1211.699951,1205.300049,1224.599976,1221.0,1221.0,1221.0,90.339996,88.849998,87.309998,85.769997,85.82,85.82,85.82,17.18,17.191,17.014999,17.367001,17.252001,17.252001,17.252001,3.0305,3.0345,3.0,3.028,3.032,3.032,3.032,3.898,3.957,3.855,3.845,3.859,3.859,3.859,49.83234,49.643291,49.880974,49.351566,48.951874,48.951874,48.951874,79.481041,79.76828,80.175743,79.84185,79.908562,79.908562,79.908562,116.029999,116.360001,117.470001,117.639999,117.589996,117.589996,117.589996,161.663589,159.16806,161.951782,158.739746,156.927826,156.927826,156.927826
2014-10-07,2014-10-13,20,330.584015,336.115997,352.747986,364.687012,361.362,362.605988,377.92099,339.247009,354.364014,382.726013,375.066986,367.19101,379.433014,397.226013,320.481995,327.187988,347.687012,352.963013,355.950989,356.144012,368.897003,336.187012,352.940002,365.026001,361.562012,362.299011,378.549011,390.414001,49199900,54736300,83641104,43665700,13345200,17552800,35221400,,,,,,,,1.850467,4.983236,3.424378,-0.948971,0.203838,4.485245,3.134334,5.676322,8.085312,9.933154,6.061081,3.11046,6.422674,7.496014,,,,,,,,1935.099976,1968.890015,1928.209961,1906.130005,1906.130005,1906.130005,1874.73999,4385.200195,4468.589844,4378.339844,4276.240234,4276.240234,4276.240234,4213.660156,16719.390625,16994.220703,16659.25,16544.099609,16544.099609,16544.099609,16321.070312,1076.310059,1097.119995,1067.98999,1053.319946,1053.319946,1053.319946,1049.300049,17.200001,15.11,18.76,21.24,21.24,21.24,24.639999,85.669998,85.300003,85.519997,85.910004,85.910004,85.910004,85.43,1.264606,1.266801,1.274307,1.268907,1.268907,1.268907,1.263983,108.867996,108.071999,108.126999,107.830002,107.830002,107.830002,107.337997,2.35,2.33,2.327,2.307,2.307,2.307,2.286,0.01,0.005,0.005,0.005,0.005,0.005,0.005,84.230232,84.692421,84.602974,84.834122,84.834122,84.834122,85.229218,1211.699951,1205.300049,1224.599976,1221.0,1221.0,1221.0,1229.300049,88.849998,87.309998,85.769997,85.82,85.82,85.82,85.739998,17.191,17.014999,17.367001,17.252001,17.252001,17.252001,17.294001,3.0345,3.0,3.028,3.032,3.032,3.032,3.0365,3.957,3.855,3.845,3.859,3.859,3.859,3.916,49.643291,49.880974,49.351566,48.951874,48.951874,48.951874,48.708755,79.76828,80.175743,79.84185,79.908562,79.908562,79.908562,80.115646,116.360001,117.470001,117.639999,117.589996,117.589996,117.589996,118.519997,159.16806,161.951782,158.739746,156.927826,156.927826,156.927826,154.350067
2014-10-08,2014-10-14,21,336.115997,352.747986,364.687012,361.362,362.605988,377.92099,391.691986,354.364014,382.726013,375.066986,367.19101,379.433014,397.226013,411.697998,327.187988,347.687012,352.963013,355.950989,356.144012,368.897003,391.324005,352.940002,365.026001,361.562012,362.299011,378.549011,390.414001,400.869995,54736300,83641104,43665700,13345200,17552800,35221400,38491500,,,,,,,,4.983236,3.424378,-0.948971,0.203838,4.485245,3.134334,2.678181,8.085312,9.933154,6.061081,3.11046,6.422674,7.496014,5.201534,,,,,,,,1968.890015,1928.209961,1906.130005,1906.130005,1906.130005,1874.73999,1877.699951,4468.589844,4378.339844,4276.240234,4276.240234,4276.240234,4213.660156,4227.169922,16994.220703,16659.25,16544.099609,16544.099609,16544.099609,16321.070312,16315.19043,1097.119995,1067.98999,1053.319946,1053.319946,1053.319946,1049.300049,1061.599976,15.11,18.76,21.24,21.24,21.24,24.639999,22.790001,85.300003,85.519997,85.910004,85.910004,85.910004,85.43,85.82,1.266801,1.274307,1.268907,1.268907,1.268907,1.263983,1.272394,108.071999,108.126999,107.830002,107.830002,107.830002,107.337997,107.063004,2.33,2.327,2.307,2.307,2.307,2.286,2.206,0.005,0.005,0.005,0.005,0.005,0.005,0.005,84.692421,84.602974,84.834122,84.834122,84.834122,85.229218,85.027969,1205.300049,1224.599976,1221.0,1221.0,1221.0,1229.300049,1233.599976,87.309998,85.769997,85.82,85.82,85.82,85.739998,81.839996,17.014999,17.367001,17.252001,17.252001,17.252001,17.294001,17.353001,3.0,3.028,3.032,3.032,3.032,3.0365,3.085,3.855,3.845,3.859,3.859,3.859,3.916,3.816,49.880974,49.351566,48.951874,48.951874,48.951874,48.708755,48.870827,80.175743,79.84185,79.908562,79.908562,79.908562,80.115646,80.295975,117.470001,117.639999,117.589996,117.589996,117.589996,118.519997,118.589996,161.951782,158.739746,156.927826,156.927826,156.927826,154.350067,154.588837
